,Unnamed: 0,Pb,Sn,Ge,Te,Se,S,PbTe,PbSe,PbS,SnTe,SnSe,SnS,GeTe,GeSe,GeS,Vegards E_hull,var_vol_norm,Smix_HT
1543,1543,0.25,0.25,0.5,0.08333333333333333,0.0,0.9166666666666666,0.02083333333333333,0.0,0.22916666666666666,0.02083333333333333,0.0,0.22916666666666666,0.04166666666666666,0.0,0.4583333333333333,67.46972066666693,0.015126340686651397,0.11431381291721557
1544,1544,0.25,0.25,0.5,0.08333333333333333,0.16666666666666666,0.75,0.02083333333333333,0.04166666666666666,0.1875,0.02083333333333333,0.04166666666666666,0.1875,0.04166666666666666,0.08333333333333333,0.375,57.3383455000002,0.015411867316058649,0.15176712944981305
1545,1545,0.25,0.25,0.5,0.08333333333333333,0.25,0.6666666666666666,0.02083333333333333,0.0625,0.16666666666666666,0.02083333333333333,0.0625,0.16666666666666666,0.04166666666666666,0.125,0.3333333333333333,52.27265791666683,0.015322932156198062,0.16059951056353183
1546,1546,0.25,0.25,0.5,0.08333333333333333,0.4166666666666666,0.5,0.02083333333333333,0.10416666666666666,0.125,0.02083333333333333,0.10416666666666666,0.125,0.04166666666666666,0.2083333333333333,0.25,42.1412827500001,0.014720134675565913,0.1687401816908219
1547,1547,0.25,0.25,0.5,0.08333333333333333,0.5,0.4166666666666666,0.02083333333333333,0.125,0.10416666666666666,0.02083333333333333,0.125,0.10416666666666666,0.04166666666666666,0.25,0.2083333333333333,37.07559516666673,0.0142205109164996,0.1687401816908219
1548,1548,0.25,0.25,0.5,0.08333333333333333,0.5833333333333333,0.3333333333333333,0.02083333333333333,0.14583333333333331,0.08333333333333333,0.02083333333333333,0.14583333333333331,0.08333333333333333,0.04166666666666666,0.29166666666666663,0.16666666666666666,32.009907583333366,0.013597640139938078,0.16609177286098983
1549,1549,0.25,0.25,0.5,0.08333333333333333,0.6666666666666666,0.25,0.02083333333333333,0.16666666666666666,0.0625,0.02083333333333333,0.16666666666666666,0.0625,0.04166666666666666,0.3333333333333333,0.125,26.94422,0.012857786567573562,0.16059951056353183
1550,1550,0.25,0.25,0.5,0.08333333333333333,0.75,0.16666666666666666,0.02083333333333333,0.1875,0.04166666666666666,0.02083333333333333,0.1875,0.04166666666666666,0.04166666666666666,0.375,0.08333333333333333,21.87853241666663,0.012006905557711077,0.15176712944981305
1551,1551,0.25,0.25,0.5,0.08333333333333333,0.8333333333333333,0.08333333333333333,0.02083333333333333,0.2083333333333333,0.02083333333333333,0.02083333333333333,0.2083333333333333,0.02083333333333333,0.04166666666666666,0.4166666666666666,0.04166666666666666,16.812844833333262,0.011050660298944212,0.1383776942851046
1552,1552,0.25,0.25,0.5,0.08333333333333333,0.9166666666666666,0.0,0.02083333333333333,0.22916666666666666,0.0,0.02083333333333333,0.22916666666666666,0.0,0.04166666666666666,0.4583333333333333,0.0,11.747157249999898,0.009994437499058853,0.11431381291721557
1553,1553,0.25,0.25,0.5,0.16666666666666666,0.08333333333333333,0.75,0.04166666666666666,0.02083333333333333,0.1875,0.04166666666666666,0.02083333333333333,0.1875,0.08333333333333333,0.04166666666666666,0.375,57.80862475000022,0.019500329469590585,0.15176712944981305
1554,1554,0.25,0.25,0.5,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.04166666666666666,0.04166666666666666,0.16666666666666666,0.04166666666666666,0.04166666666666666,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.3333333333333333,52.74293716666685,0.019100984384912895,0.164357013477241
1555,1555,0.25,0.25,0.5,0.16666666666666666,0.3333333333333333,0.5,0.04166666666666666,0.08333333333333333,0.125,0.04166666666666666,0.08333333333333333,0.125,0.08333333333333333,0.16666666666666666,0.25,42.61156200000012,0.017918313763754346,0.17675227455947662
1556,1556,0.25,0.25,0.5,0.16666666666666666,0.5,0.3333333333333333,0.04166666666666666,0.125,0.08333333333333333,0.04166666666666666,0.125,0.08333333333333333,0.08333333333333333,0.25,0.16666666666666666,32.480186833333384,0.01626629971762316,0.17675227455947662
1557,1557,0.25,0.25,0.5,0.16666666666666666,0.75,0.08333333333333333,0.04166666666666666,0.1875,0.02083333333333333,0.04166666666666666,0.1875,0.02083333333333333,0.08333333333333333,0.375,0.04166666666666666,17.283124083333284,0.01300946350648238,0.15176712944981305
1558,1558,0.25,0.25,0.5,0.25,0.0,0.75,0.0625,0.0,0.1875,0.0625,0.0,0.1875,0.125,0.0,0.375,58.278904000000246,0.02295466998998667,0.13805449308127693
1559,1559,0.25,0.25,0.5,0.25,0.08333333333333333,0.6666666666666666,0.0625,0.02083333333333333,0.16666666666666666,0.0625,0.02083333333333333,0.16666666666666666,0.125,0.04166666666666666,0.3333333333333333,53.213216416666874,0.022270839534537318,0.16059951056353183
1560,1560,0.25,0.25,0.5,0.25,0.25,0.5,0.0625,0.0625,0.125,0.0625,0.0625,0.125,0.125,0.125,0.25,43.08184125000014,0.020556632160154024,0.17919240218688526
1561,1561,0.25,0.25,0.5,0.25,0.4166666666666666,0.3333333333333333,0.0625,0.10416666666666666,0.08333333333333333,0.0625,0.10416666666666666,0.08333333333333333,0.125,0.2083333333333333,0.16666666666666666,32.95046608333341,0.018419150546069973,0.182452818059358
1562,1562,0.25,0.25,0.5,0.25,0.5,0.25,0.0625,0.125,0.0625,0.0625,0.125,0.0625,0.125,0.25,0.125,27.88477850000004,0.01720516838359151,0.17919240218688526
1563,1563,0.25,0.25,0.5,0.25,0.6666666666666666,0.08333333333333333,0.0625,0.16666666666666666,0.02083333333333333,0.0625,0.16666666666666666,0.02083333333333333,0.125,0.3333333333333333,0.04166666666666666,17.753403333333303,0.014511431475094184,0.16059951056353183
1564,1564,0.25,0.25,0.5,0.25,0.75,0.0,0.0625,0.1875,0.0,0.0625,0.1875,0.0,0.125,0.375,0.0,12.687715749999938,0.013040849976451963,0.13805449308127693
1565,1565,0.25,0.25,0.5,0.3333333333333333,0.0,0.6666666666666666,0.08333333333333333,0.0,0.16666666666666666,0.08333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,53.68349566666689,0.024878215883478313,0.14444674656758708
1566,1566,0.25,0.25,0.5,0.3333333333333333,0.16666666666666666,0.5,0.08333333333333333,0.04166666666666666,0.125,0.08333333333333333,0.04166666666666666,0.125,0.16666666666666666,0.08333333333333333,0.25,43.55212050000016,0.022676871416778144,0.17675227455947662
1567,1567,0.25,0.25,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,33.42074533333343,0.020094426946199524,0.1842672803868949
1568,1568,0.25,0.25,0.5,0.3333333333333333,0.4166666666666666,0.25,0.08333333333333333,0.10416666666666666,0.0625,0.08333333333333333,0.10416666666666666,0.0625,0.16666666666666666,0.2083333333333333,0.125,28.35505775000006,0.018672572956832025,0.182452818059358
1569,1569,0.25,0.25,0.5,0.3333333333333333,0.6666666666666666,0.0,0.08333333333333333,0.16666666666666666,0.0,0.08333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.3333333333333333,0.0,13.157994999999959,0.013937870068383271,0.14444674656758708
1570,1570,0.25,0.25,0.5,0.4166666666666666,0.08333333333333333,0.5,0.10416666666666666,0.02083333333333333,0.125,0.10416666666666666,0.02083333333333333,0.125,0.2083333333333333,0.04166666666666666,0.25,44.022399750000176,0.024317570087861597,0.1687401816908219
1571,1571,0.25,0.25,0.5,0.4166666666666666,0.25,0.3333333333333333,0.10416666666666666,0.0625,0.08333333333333333,0.10416666666666666,0.0625,0.08333333333333333,0.2083333333333333,0.125,0.16666666666666666,33.89102458333345,0.021327431979315938,0.182452818059358
1572,1572,0.25,0.25,0.5,0.4166666666666666,0.3333333333333333,0.25,0.10416666666666666,0.08333333333333333,0.0625,0.10416666666666666,0.08333333333333333,0.0625,0.2083333333333333,0.16666666666666666,0.125,28.825337000000076,0.019715122073194997,0.182452818059358
1573,1573,0.25,0.25,0.5,0.4166666666666666,0.5,0.08333333333333333,0.10416666666666666,0.125,0.02083333333333333,0.10416666666666666,0.125,0.02083333333333333,0.2083333333333333,0.25,0.04166666666666666,18.693961833333343,0.016276534917389777,0.1687401816908219
1574,1574,0.25,0.25,0.5,0.5,0.0,0.5,0.125,0.0,0.125,0.125,0.0,0.125,0.25,0.0,0.25,44.4926790000002,0.025514303629946933,0.14932700182240438
1575,1575,0.25,0.25,0.5,0.5,0.08333333333333333,0.4166666666666666,0.125,0.02083333333333333,0.10416666666666666,0.125,0.02083333333333333,0.10416666666666666,0.25,0.04166666666666666,0.2083333333333333,39.42699141666682,0.023868840814878323,0.1687401816908219
1576,1576,0.25,0.25,0.5,0.5,0.16666666666666666,0.3333333333333333,0.125,0.04166666666666666,0.08333333333333333,0.125,0.04166666666666666,0.08333333333333333,0.25,0.08333333333333333,0.16666666666666666,34.361303833333466,0.0221507869825474,0.17675227455947662
1577,1577,0.25,0.25,0.5,0.5,0.25,0.25,0.125,0.0625,0.0625,0.125,0.0625,0.0625,0.25,0.125,0.125,29.2956162500001,0.02036406751712471,0.17919240218688526
1578,1578,0.25,0.25,0.5,0.5,0.4166666666666666,0.08333333333333333,0.125,0.10416666666666666,0.02083333333333333,0.125,0.10416666666666666,0.02083333333333333,0.25,0.2083333333333333,0.04166666666666666,19.164241083333366,0.01659940214537799,0.1687401816908219
1579,1579,0.25,0.25,0.5,0.5,0.5,0.0,0.125,0.125,0.0,0.125,0.125,0.0,0.25,0.25,0.0,14.0985535,0.0146284044722508,0.14932700182240438
1580,1580,0.25,0.25,0.5,0.5833333333333333,0.08333333333333333,0.3333333333333333,0.14583333333333331,0.02083333333333333,0.08333333333333333,0.14583333333333331,0.02083333333333333,0.08333333333333333,0.29166666666666663,0.04166666666666666,0.16666666666666666,34.831583083333484,0.02259465739180911,0.16609177286098983
1581,1581,0.25,0.25,0.5,0.6666666666666666,0.0,0.3333333333333333,0.16666666666666666,0.0,0.08333333333333333,0.16666666666666666,0.0,0.08333333333333333,0.3333333333333333,0.0,0.16666666666666666,35.3018623333335,0.022686957350552518,0.14444674656758708
1582,1582,0.25,0.25,0.5,0.6666666666666666,0.08333333333333333,0.25,0.16666666666666666,0.02083333333333333,0.0625,0.16666666666666666,0.02083333333333333,0.0625,0.3333333333333333,0.04166666666666666,0.125,30.23617475000014,0.02059465236189543,0.16059951056353183
1583,1583,0.25,0.25,0.5,0.6666666666666666,0.25,0.08333333333333333,0.16666666666666666,0.0625,0.02083333333333333,0.16666666666666666,0.0625,0.02083333333333333,0.3333333333333333,0.125,0.04166666666666666,20.104799583333406,0.016258860131684538,0.16059951056353183
1584,1584,0.25,0.25,0.5,0.6666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.08333333333333333,0.0,0.16666666666666666,0.08333333333333333,0.0,0.3333333333333333,0.16666666666666666,0.0,15.039112000000038,0.014021147540995892,0.14444674656758708
1585,1585,0.25,0.25,0.5,0.75,0.0,0.25,0.1875,0.0,0.0625,0.1875,0.0,0.0625,0.375,0.0,0.125,30.706454000000157,0.020227856120076076,0.13805449308127693
1586,1586,0.25,0.25,0.5,0.75,0.08333333333333333,0.16666666666666666,0.1875,0.02083333333333333,0.04166666666666666,0.1875,0.02083333333333333,0.04166666666666666,0.375,0.04166666666666666,0.08333333333333333,25.640766416666793,0.017956753847015356,0.15176712944981305
1587,1587,0.25,0.25,0.5,0.75,0.16666666666666666,0.08333333333333333,0.1875,0.04166666666666666,0.02083333333333333,0.1875,0.04166666666666666,0.02083333333333333,0.375,0.08333333333333333,0.04166666666666666,20.575078833333425,0.015642923879368404,0.15176712944981305
1588,1588,0.25,0.25,0.5,0.75,0.25,0.0,0.1875,0.0625,0.0,0.1875,0.0625,0.0,0.375,0.125,0.0,15.50939125000006,0.013288934484303475,0.13805449308127693
1589,1589,0.25,0.25,0.5,0.8333333333333333,0.08333333333333333,0.08333333333333333,0.2083333333333333,0.02083333333333333,0.02083333333333333,0.2083333333333333,0.02083333333333333,0.02083333333333333,0.4166666666666666,0.04166666666666666,0.04166666666666666,21.04535808333344,0.014758681305652546,0.1383776942851046
1590,1590,0.25,0.25,0.5,0.9166666666666666,0.0,0.08333333333333333,0.22916666666666666,0.0,0.02083333333333333,0.22916666666666666,0.0,0.02083333333333333,0.4583333333333333,0.0,0.04166666666666666,21.515637333333466,0.013625804227961957,0.11431381291721557
1591,1591,0.25,0.25,0.5,0.9166666666666666,0.08333333333333333,0.0,0.22916666666666666,0.02083333333333333,0.0,0.22916666666666666,0.02083333333333333,0.0,0.4583333333333333,0.04166666666666666,0.0,16.449949750000098,0.011069230444704389,0.11431381291721557
1592,1592,0.25,0.25,0.5,1.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.5,0.0,0.0,16.92022900000012,0.009618205912043007,0.08959620109344263
1593,1593,0.25,0.4166666666666666,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.25,0.0,0.0,0.4166666666666666,0.0,0.0,0.3333333333333333,66.1936823333334,0.007044960329482928,0.09285661696591538
1594,1594,0.25,0.4166666666666666,0.3333333333333333,0.0,0.08333333333333333,0.9166666666666666,0.0,0.02083333333333333,0.22916666666666666,0.0,0.03472222222222222,0.3819444444444444,0.0,0.027777777777777776,0.3055555555555555,61.41119319444451,0.007816291633106643,0.11757422878968832
1595,1595,0.25,0.4166666666666666,0.3333333333333333,0.0,0.25,0.75,0.0,0.0625,0.1875,0.0,0.10416666666666666,0.3125,0.0,0.08333333333333333,0.25,51.84621491666671,0.008829456145064746,0.14131490895374968
1596,1596,0.25,0.4166666666666666,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.0,0.08333333333333333,0.16666666666666666,0.0,0.13888888888888887,0.2777777777777777,0.0,0.1111111111111111,0.2222222222222222,47.0637257777778,0.0090886611279335,0.14770716244005982
1597,1597,0.25,0.4166666666666666,0.3333333333333333,0.0,0.5,0.5,0.0,0.125,0.125,0.0,0.2083333333333333,0.2083333333333333,0.0,0.16666666666666666,0.16666666666666666,37.49874749999999,0.009152522302046369,0.15258741769487713
1598,1598,0.25,0.4166666666666666,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.08333333333333333,0.0,0.2777777777777777,0.13888888888888887,0.0,0.2222222222222222,0.1111111111111111,27.933769222222196,0.008659347881597813,0.14770716244005982
1599,1599,0.25,0.4166666666666666,0.3333333333333333,0.0,0.75,0.25,0.0,0.1875,0.0625,0.0,0.3125,0.10416666666666666,0.0,0.25,0.08333333333333333,23.151280083333297,0.008220914255427748,0.14131490895374968
1600,1600,0.25,0.4166666666666666,0.3333333333333333,0.0,0.9166666666666666,0.08333333333333333,0.0,0.22916666666666666,0.02083333333333333,0.0,0.3819444444444444,0.03472222222222222,0.0,0.3055555555555555,0.027777777777777776,13.586301805555495,0.006991569424666852,0.11757422878968832
1601,1601,0.25,0.4166666666666666,0.3333333333333333,0.0,1.0,0.0,0.0,0.25,0.0,0.0,0.4166666666666666,0.0,0.0,0.3333333333333333,0.0,8.803812666666595,0.006212244355853005,0.09285661696591538
1602,1602,0.25,0.4166666666666666,0.3333333333333333,0.08333333333333333,0.0,0.9166666666666666,0.02083333333333333,0.0,0.22916666666666666,0.03472222222222222,0.0,0.3819444444444444,0.027777777777777776,0.0,0.3055555555555555,61.61755486111119,0.013324560068847205,0.11757422878968832
1603,1603,0.25,0.4166666666666666,0.3333333333333333,0.08333333333333333,0.16666666666666666,0.75,0.02083333333333333,0.04166666666666666,0.1875,0.03472222222222222,0.06944444444444442,0.3125,0.027777777777777776,0.05555555555555555,0.25,52.052576583333384,0.013616497649425349,0.1550275453222858
1604,1604,0.25,0.4166666666666666,0.3333333333333333,0.08333333333333333,0.25,0.6666666666666666,0.02083333333333333,0.0625,0.16666666666666666,0.03472222222222222,0.10416666666666666,0.2777777777777777,0.027777777777777776,0.08333333333333333,0.2222222222222222,47.27008744444448,0.013538892955792688,0.1638599264360046
1605,1605,0.25,0.4166666666666666,0.3333333333333333,0.08333333333333333,0.4166666666666666,0.5,0.02083333333333333,0.10416666666666666,0.125,0.03472222222222222,0.17361111111111108,0.2083333333333333,0.027777777777777776,0.13888888888888887,0.16666666666666666,37.705109166666674,0.012973012748316087,0.17200059756329464
1606,1606,0.25,0.4166666666666666,0.3333333333333333,0.08333333333333333,0.5,0.4166666666666666,0.02083333333333333,0.125,0.10416666666666666,0.03472222222222222,0.2083333333333333,0.17361111111111108,0.027777777777777776,0.16666666666666666,0.13888888888888887,32.922620027777775,0.01249825649558648,0.17200059756329464
1607,1607,0.25,0.4166666666666666,0.3333333333333333,0.08333333333333333,0.5833333333333333,0.3333333333333333,0.02083333333333333,0.14583333333333331,0.08333333333333333,0.03472222222222222,0.2430555555555555,0.13888888888888887,0.027777777777777776,0.1944444444444444,0.1111111111111111,28.140130888888876,0.011904085575824385,0.16935218873346258
1608,1608,0.25,0.4166666666666666,0.3333333333333333,0.08333333333333333,0.6666666666666666,0.25,0.02083333333333333,0.16666666666666666,0.0625,0.03472222222222222,0.2777777777777777,0.10416666666666666,0.027777777777777776,0.2222222222222222,0.08333333333333333,23.357641749999978,0.01119646112752933,0.1638599264360046
1609,1609,0.25,0.4166666666666666,0.3333333333333333,0.08333333333333333,0.75,0.16666666666666666,0.02083333333333333,0.1875,0.04166666666666666,0.03472222222222222,0.3125,0.06944444444444442,0.027777777777777776,0.25,0.05555555555555555,18.575152611111076,0.010381055346595256,0.1550275453222858
1610,1610,0.25,0.4166666666666666,0.3333333333333333,0.08333333333333333,0.8333333333333333,0.08333333333333333,0.02083333333333333,0.2083333333333333,0.02083333333333333,0.03472222222222222,0.3472222222222221,0.03472222222222222,0.027777777777777776,0.2777777777777777,0.027777777777777776,13.792663472222173,0.009463266843794053,0.14163811015757735
1611,1611,0.25,0.4166666666666666,0.3333333333333333,0.08333333333333333,0.9166666666666666,0.0,0.02083333333333333,0.22916666666666666,0.0,0.03472222222222222,0.3819444444444444,0.0,0.027777777777777776,0.3055555555555555,0.0,9.010174333333275,0.008448235093083196,0.11757422878968832
1612,1612,0.25,0.4166666666666666,0.3333333333333333,0.16666666666666666,0.08333333333333333,0.75,0.04166666666666666,0.02083333333333333,0.1875,0.06944444444444442,0.03472222222222222,0.3125,0.05555555555555555,0.027777777777777776,0.25,52.258938250000064,0.017700892006497975,0.1550275453222858
1613,1613,0.25,0.4166666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.04166666666666666,0.04166666666666666,0.16666666666666666,0.06944444444444442,0.06944444444444442,0.2777777777777777,0.05555555555555555,0.05555555555555555,0.2222222222222222,47.47644911111115,0.017314988719331736,0.16761742934971374
1614,1614,0.25,0.4166666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.5,0.04166666666666666,0.08333333333333333,0.125,0.06944444444444442,0.13888888888888887,0.2083333333333333,0.05555555555555555,0.1111111111111111,0.16666666666666666,37.911470833333354,0.016172545567198274,0.18001269043194934
1615,1615,0.25,0.4166666666666666,0.3333333333333333,0.16666666666666666,0.5,0.3333333333333333,0.04166666666666666,0.125,0.08333333333333333,0.06944444444444442,0.2083333333333333,0.13888888888888887,0.05555555555555555,0.16666666666666666,0.1111111111111111,28.346492555555557,0.014576354083946075,0.18001269043194937
1616,1616,0.25,0.4166666666666666,0.3333333333333333,0.16666666666666666,0.75,0.08333333333333333,0.04166666666666666,0.1875,0.02083333333333333,0.06944444444444442,0.3125,0.03472222222222222,0.05555555555555555,0.25,0.027777777777777776,13.999025138888856,0.011427446700691082,0.1550275453222858
1617,1617,0.25,0.4166666666666666,0.3333333333333333,0.25,0.0,0.75,0.0625,0.0,0.1875,0.10416666666666666,0.0,0.3125,0.08333333333333333,0.0,0.25,52.465299916666744,0.021136714754448085,0.14131490895374968
1618,1618,0.25,0.4166666666666666,0.3333333333333333,0.25,0.08333333333333333,0.6666666666666666,0.0625,0.02083333333333333,0.16666666666666666,0.10416666666666666,0.03472222222222222,0.2777777777777777,0.08333333333333333,0.027777777777777776,0.2222222222222222,47.68281077777784,0.020468626727612682,0.1638599264360046
1619,1619,0.25,0.4166666666666666,0.3333333333333333,0.25,0.25,0.5,0.0625,0.0625,0.125,0.10416666666666666,0.10416666666666666,0.2083333333333333,0.08333333333333333,0.08333333333333333,0.16666666666666666,38.117832500000034,0.01879836659977858,0.182452818059358
1620,1620,0.25,0.4166666666666666,0.3333333333333333,0.25,0.4166666666666666,0.3333333333333333,0.0625,0.10416666666666666,0.08333333333333333,0.10416666666666666,0.17361111111111108,0.13888888888888887,0.08333333333333333,0.13888888888888887,0.1111111111111111,28.552854222222233,0.01671940372938197,0.18571323393183076
1621,1621,0.25,0.4166666666666666,0.3333333333333333,0.25,0.5,0.25,0.0625,0.125,0.0625,0.10416666666666666,0.2083333333333333,0.10416666666666666,0.08333333333333333,0.16666666666666666,0.08333333333333333,23.770365083333335,0.015539451415718872,0.182452818059358
1622,1622,0.25,0.4166666666666666,0.3333333333333333,0.25,0.6666666666666666,0.08333333333333333,0.0625,0.16666666666666666,0.02083333333333333,0.10416666666666666,0.2777777777777777,0.03472222222222222,0.08333333333333333,0.2222222222222222,0.027777777777777776,14.205386805555532,0.012922080330337643,0.1638599264360046
1623,1623,0.25,0.4166666666666666,0.3333333333333333,0.25,0.75,0.0,0.0625,0.1875,0.0,0.10416666666666666,0.3125,0.0,0.08333333333333333,0.25,0.0,9.422897666666634,0.011493387867014287,0.14131490895374968
1624,1624,0.25,0.4166666666666666,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.08333333333333333,0.0,0.16666666666666666,0.13888888888888887,0.0,0.2777777777777777,0.1111111111111111,0.0,0.2222222222222222,47.88917244444451,0.023047321347184627,0.14770716244005982
1625,1625,0.25,0.4166666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.5,0.08333333333333333,0.04166666666666666,0.125,0.13888888888888887,0.06944444444444442,0.2083333333333333,0.1111111111111111,0.05555555555555555,0.16666666666666666,38.324194166666715,0.020893962711186834,0.18001269043194934
1626,1626,0.25,0.4166666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.13888888888888887,0.13888888888888887,0.13888888888888887,0.1111111111111111,0.1111111111111111,0.1111111111111111,28.759215888888917,0.01837308602162037,0.18752769625936766
1627,1627,0.25,0.4166666666666666,0.3333333333333333,0.3333333333333333,0.4166666666666666,0.25,0.08333333333333333,0.10416666666666666,0.0625,0.13888888888888887,0.17361111111111108,0.10416666666666666,0.1111111111111111,0.13888888888888887,0.08333333333333333,23.97672675000002,0.01698646292859242,0.18571323393183076
1628,1628,0.25,0.4166666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.08333333333333333,0.16666666666666666,0.0,0.13888888888888887,0.2777777777777777,0.0,0.1111111111111111,0.2222222222222222,0.0,9.629259333333312,0.012372520715742233,0.14770716244005982
1629,1629,0.25,0.4166666666666666,0.3333333333333333,0.4166666666666666,0.08333333333333333,0.5,0.10416666666666666,0.02083333333333333,0.125,0.17361111111111108,0.03472222222222222,0.2083333333333333,0.13888888888888887,0.027777777777777776,0.16666666666666666,38.530555833333395,0.022499394774807453,0.17200059756329464
1630,1630,0.25,0.4166666666666666,0.3333333333333333,0.4166666666666666,0.25,0.3333333333333333,0.10416666666666666,0.0625,0.08333333333333333,0.17361111111111108,0.10416666666666666,0.13888888888888887,0.13888888888888887,0.08333333333333333,0.1111111111111111,28.965577555555594,0.0195741506318635,0.18571323393183076
1631,1631,0.25,0.4166666666666666,0.3333333333333333,0.4166666666666666,0.3333333333333333,0.25,0.10416666666666666,0.08333333333333333,0.0625,0.17361111111111108,0.13888888888888887,0.10416666666666666,0.13888888888888887,0.1111111111111111,0.08333333333333333,24.183088416666696,0.017998421782823827,0.18571323393183076
1632,1632,0.25,0.4166666666666666,0.3333333333333333,0.4166666666666666,0.5,0.08333333333333333,0.10416666666666666,0.125,0.02083333333333333,0.17361111111111108,0.2083333333333333,0.03472222222222222,0.13888888888888887,0.16666666666666666,0.027777777777777776,14.618110138888891,0.014640191929362186,0.17200059756329464
1633,1633,0.25,0.4166666666666666,0.3333333333333333,0.5,0.0,0.5,0.125,0.0,0.125,0.2083333333333333,0.0,0.2083333333333333,0.16666666666666666,0.0,0.16666666666666666,38.736917500000075,0.0236515977032301,0.15258741769487713
1634,1634,0.25,0.4166666666666666,0.3333333333333333,0.5,0.08333333333333333,0.4166666666666666,0.125,0.02083333333333333,0.10416666666666666,0.2083333333333333,0.03472222222222222,0.17361111111111108,0.16666666666666666,0.027777777777777776,0.13888888888888887,33.95442836111117,0.02203900263380459,0.17200059756329464
1635,1635,0.25,0.4166666666666666,0.3333333333333333,0.5,0.16666666666666666,0.3333333333333333,0.125,0.04166666666666666,0.08333333333333333,0.2083333333333333,0.06944444444444442,0.13888888888888887,0.16666666666666666,0.05555555555555555,0.1111111111111111,29.171939222222274,0.020356513392925626,0.18001269043194937
1636,1636,0.25,0.4166666666666666,0.3333333333333333,0.5,0.25,0.25,0.125,0.0625,0.0625,0.2083333333333333,0.10416666666666666,0.10416666666666666,0.16666666666666666,0.08333333333333333,0.08333333333333333,24.389450083333372,0.018607842353999766,0.182452818059358
1637,1637,0.25,0.4166666666666666,0.3333333333333333,0.5,0.4166666666666666,0.08333333333333333,0.125,0.10416666666666666,0.02083333333333333,0.2083333333333333,0.17361111111111108,0.03472222222222222,0.16666666666666666,0.13888888888888887,0.027777777777777776,14.824471805555572,0.014925939167143683,0.17200059756329464
1638,1638,0.25,0.4166666666666666,0.3333333333333333,0.5,0.5,0.0,0.125,0.125,0.0,0.2083333333333333,0.2083333333333333,0.0,0.16666666666666666,0.16666666666666666,0.0,10.04198266666667,0.012999292622101574,0.15258741769487713
1639,1639,0.25,0.4166666666666666,0.3333333333333333,0.5833333333333333,0.08333333333333333,0.3333333333333333,0.14583333333333331,0.02083333333333333,0.08333333333333333,0.2430555555555555,0.03472222222222222,0.13888888888888887,0.1944444444444444,0.027777777777777776,0.1111111111111111,29.37830088888895,0.020751498457910144,0.16935218873346258
1640,1640,0.25,0.4166666666666666,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.16666666666666666,0.0,0.08333333333333333,0.2777777777777777,0.0,0.13888888888888887,0.2222222222222222,0.0,0.1111111111111111,29.58466255555563,0.020788057379622877,0.14770716244005982
1641,1641,0.25,0.4166666666666666,0.3333333333333333,0.6666666666666666,0.08333333333333333,0.25,0.16666666666666666,0.02083333333333333,0.0625,0.2777777777777777,0.03472222222222222,0.10416666666666666,0.2222222222222222,0.027777777777777776,0.08333333333333333,24.802173416666733,0.018736981242607965,0.1638599264360046
1642,1642,0.25,0.4166666666666666,0.3333333333333333,0.6666666666666666,0.25,0.08333333333333333,0.16666666666666666,0.0625,0.02083333333333333,0.2777777777777777,0.10416666666666666,0.03472222222222222,0.2222222222222222,0.08333333333333333,0.027777777777777776,15.23719513888893,0.014489308457925018,0.1638599264360046
1643,1643,0.25,0.4166666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.08333333333333333,0.0,0.2777777777777777,0.13888888888888887,0.0,0.2222222222222222,0.1111111111111111,0.0,10.45470600000003,0.012298172126522908,0.14770716244005982
1644,1644,0.25,0.4166666666666666,0.3333333333333333,0.75,0.0,0.25,0.1875,0.0,0.0625,0.3125,0.0,0.10416666666666666,0.25,0.0,0.08333333333333333,25.008535083333413,0.018310186458763648,0.14131490895374968
